date,census_district_name,census_state_name,commodity_name,min_price,max_price,modal_price
2023-04-12,Bangalore,KARNATAKA,Wheat,2800.0,3400.0,3100.0
2023-06-25,Rewa,MADHYA PRADESH,Wheat,2100.0,2100.0,2100.0
2023-02-01,Basti,UTTAR PRADESH,Wheat,2650.0,2830.0,2780.0
2023-06-24,Paschim Medinipur,WEST BENGAL,Rice,3100.0,3300.0,3200.0
2023-02-20,Budaun,UTTAR PRADESH,Wheat,2640.0,2720.0,2680.0
2023-12-20,Gautam Buddha Nagar,UTTAR PRADESH,Rice,2800.0,3100.0,2945.0
2023-06-21,Hugli ,WEST BENGAL,Rice,3800.0,4000.0,3900.0
2023-07-23,Purba Medinipur,WEST BENGAL,Rice,3400.0,3600.0,3500.0
2023-05-24,Junagadh,GUJARAT,Wheat,2000.0,2340.0,2200.0
2023-08-24,Nashik,MAHARASHTRA,Wheat,2595.0,2595.0,2595.0
2023-02-25,Nadia ,WEST BENGAL,Rice,2200.0,2600.0,2400.0
2023-06-02,Bulandshahr ,UTTAR PRADESH,Wheat,2240.0,2260.0,2250.0
2023-02-25,Jalgaon,MAHARASHTRA,Wheat,2325.0,2325.0,2325.0
2023-04-17,Sehore,MADHYA PRADESH,Wheat,1840.0,1980.0,1955.0
2023-01-02,Aligarh,UTTAR PRADESH,Wheat,2740.0,2760.0,2750.0
2023-07-19,Gonda,UTTAR PRADESH,Wheat,2290.0,2315.0,2300.0
2023-01-30,Bharuch,GUJARAT,Rice,3400.0,3800.0,3600.0
2023-09-19,Fatehpur,UTTAR PRADESH,Rice,2500.0,2700.0,2625.0
2023-06-03,Etah,UTTAR PRADESH,Wheat,2125.0,2450.0,2270.0
2023-01-25,Ratlam,MADHYA PRADESH,Wheat,2900.0,2977.0,2945.0
2023-10-19,Raigarh,CHHATTISGARH,Wheat,2000.0,2000.0,2000.0
2023-07-09,Puri,ODISHA,Rice,2500.0,3600.0,3000.0
2023-12-16,Karauli,RAJASTHAN,Wheat,2360.0,2446.0,2403.0
2023-06-25,Mandla,MADHYA PRADESH,Wheat,2125.0,2132.0,2130.0
2023-12-05,Ujjain,MADHYA PRADESH,Wheat,1302.0,3300.0,2575.0
2023-02-27,Alwar,RAJASTHAN,Wheat,2203.0,2203.0,2203.0
2023-12-01,Faizabad,UTTAR PRADESH,Wheat,2400.0,2500.0,2475.0
2023-03-16,Lucknow,UTTAR PRADESH,Wheat,2250.0,2350.0,2300.0
2023-07-05,Bikaner,RAJASTHAN,Wheat,2152.0,2152.0,2152.0
2023-05-07,Bankura ,WEST BENGAL,Wheat,2150.0,2300.0,2200.0
2023-08-03,Sawai Madhopur,RAJASTHAN,Wheat,2280.0,2365.0,2355.0
2023-08-14,Barddhaman ,WEST BENGAL,Rice,3250.0,3350.0,3300.0
2023-07-13,Birbhum,WEST BENGAL,Wheat,2400.0,2500.0,2450.0
2023-07-27,Sabar Kantha,GUJARAT,Wheat,2200.0,2400.0,2300.0
2023-12-26,Ambedkar Nagar,UTTAR PRADESH,Wheat,2480.0,2550.0,2520.0
2023-11-16,Ahmadnagar,MAHARASHTRA,Wheat,2000.0,2000.0,2000.0
2023-04-26,Chhatarpur,MADHYA PRADESH,Wheat,2125.0,2150.0,2135.0
2023-04-10,Nashik,MAHARASHTRA,Wheat,1801.0,2632.0,2217.0
2023-08-18,Junagadh,GUJARAT,Wheat,2125.0,2695.0,2400.0
2023-12-08,Sehore,MADHYA PRADESH,Wheat,2440.0,2531.0,2480.0
2023-07-09,Banda,UTTAR PRADESH,Rice,2450.0,2525.0,2470.0
2023-08-28,Jalaun ,UTTAR PRADESH,Wheat,2330.0,2360.0,2350.0
2023-05-28,Hamirpur,UTTAR PRADESH,Rice,2400.0,2500.0,2450.0
2023-10-06,Basti,UTTAR PRADESH,Rice,2685.0,2785.0,2735.0
2023-06-10,Baran,RAJASTHAN,Wheat,2117.0,2126.0,2121.0
2023-05-12,Narsimhapur,MADHYA PRADESH,Wheat,2065.0,2130.0,2125.0
2023-05-10,Sawai Madhopur,RAJASTHAN,Wheat,2050.0,2260.0,2155.0
2023-01-23,Rampur,UTTAR PRADESH,Wheat,2600.0,2700.0,2660.0
2023-09-16,Hugli ,WEST BENGAL,Rice,3350.0,3450.0,3400.0
2023-08-05,Umaria,MADHYA PRADESH,Wheat,2250.0,2320.0,2280.0
2023-03-25,Jalgaon,MAHARASHTRA,Wheat,2370.0,2880.0,2670.0
2023-12-09,Thane,MAHARASHTRA,Rice,3000.0,5000.0,4000.0
2023-04-28,Sonipat,HARYANA,Wheat,2125.0,2125.0,2125.0
2023-11-22,Bankura ,WEST BENGAL,Rice,4650.0,4800.0,4750.0
2023-06-13,Bareilly,UTTAR PRADESH,Wheat,2175.0,2250.0,2220.0
2023-10-29,Fatehpur,UTTAR PRADESH,Wheat,2180.0,2300.0,2250.0
2023-06-09,Etawah,UTTAR PRADESH,Rice,2350.0,2650.0,2450.0
2023-10-08,Murshidabad ,WEST BENGAL,Rice,3540.0,3585.0,3565.0
2023-04-20,Nashik,MAHARASHTRA,Wheat,2420.0,2500.0,2500.0
2023-11-01,Purba Medinipur,WEST BENGAL,Rice,3400.0,3600.0,3500.0
2023-06-04,Barddhaman ,WEST BENGAL,Rice,3950.0,4000.0,4000.0
2023-09-29,Shivpuri,MADHYA PRADESH,Wheat,2210.0,2350.0,2300.0
2023-03-01,Gorakhpur,UTTAR PRADESH,Rice,2650.0,2670.0,2660.0
2023-03-06,Rajkot,GUJARAT,Wheat,2150.0,2650.0,2360.0
2023-06-16,Nadia ,WEST BENGAL,Rice,2850.0,3200.0,3000.0
2023-12-01,Rajkot,GUJARAT,Wheat,2630.0,3290.0,2900.0
2023-07-10,Mandsaur,MADHYA PRADESH,Wheat,2120.0,2150.0,2130.0
2023-02-08,Sant Ravidas Nagar (Bhadohi),UTTAR PRADESH,Rice,2600.0,2660.0,2630.0
2023-06-10,Firozabad,UTTAR PRADESH,Wheat,2290.0,2335.0,2315.0
2023-04-08,Bharuch,GUJARAT,Rice,3100.0,3500.0,3300.0
2023-04-21,Jalandhar,PUNJAB,Wheat,2125.0,2125.0,2125.0
2023-08-27,Barddhaman ,WEST BENGAL,Wheat,2650.0,2800.0,2700.0
2023-10-03,Sabar Kantha,GUJARAT,Wheat,2400.0,2925.0,2663.0
2023-06-21,Morena,MADHYA PRADESH,Wheat,2215.0,2242.0,2232.0
2023-03-18,Tonk,RAJASTHAN,Wheat,2130.0,2145.0,2140.0
2023-03-18,Auraiya,UTTAR PRADESH,Rice,2200.0,2475.0,2375.0
2023-12-28,Amravati,MAHARASHTRA,Wheat,2550.0,2630.0,2590.0
2023-08-28,Barddhaman ,WEST BENGAL,Wheat,2650.0,2850.0,2700.0
2023-12-11,Aligarh,UTTAR PRADESH,Wheat,2540.0,2570.0,2560.0
2023-05-25,Muzaffarnagar,UTTAR PRADESH,Wheat,2125.0,2200.0,2160.0
2023-05-06,West Tripura ,TRIPURA,Rice,3400.0,3600.0,3500.0
2023-05-12,Khargone (West Nimar),MADHYA PRADESH,Wheat,1930.0,2230.0,2170.0
2023-07-14,Birbhum,WEST BENGAL,Wheat,2800.0,2900.0,2860.0
2023-05-03,Budaun,UTTAR PRADESH,Wheat,2120.0,2130.0,2125.0
2023-11-14,Agra,UTTAR PRADESH,Rice,2840.0,2930.0,2880.0
2023-08-08,Morena,MADHYA PRADESH,Wheat,2150.0,2150.0,2150.0
2023-07-19,Gadchiroli,MAHARASHTRA,Rice,2000.0,2200.0,2100.0
2023-07-13,Bhavnagar,GUJARAT,Wheat,2230.0,2900.0,2565.0
2023-10-28,Jalaun ,UTTAR PRADESH,Wheat,2600.0,2630.0,2620.0
2023-01-09,Shajapur,MADHYA PRADESH,Wheat,2600.0,2600.0,2600.0
2023-01-12,Amreli,GUJARAT,Wheat,2495.0,2845.0,2670.0
2023-04-28,Sabar Kantha,GUJARAT,Wheat,2100.0,3100.0,2600.0
2023-10-16,Shajapur,MADHYA PRADESH,Wheat,2310.0,2825.0,2560.0
2023-09-24,Narsimhapur,MADHYA PRADESH,Wheat,2411.0,2420.0,2415.0
2023-08-29,South Twenty Four Parganas,WEST BENGAL,Rice,3000.0,3200.0,3100.0
2023-04-29,Fatehpur,UTTAR PRADESH,Rice,1900.0,2100.0,2000.0
2023-10-28,Mayurbhanj,ODISHA,Rice,3150.0,3300.0,3200.0
2023-02-04,Rajgarh,MADHYA PRADESH,Wheat,2360.0,2687.0,2531.0
2023-05-30,Neemuch ,MADHYA PRADESH,Wheat,2220.0,2740.0,2350.0
2023-07-28,Jagatsinghapur ,ODISHA,Rice,1800.0,5000.0,3000.0
2023-10-08,Rae Bareli,UTTAR PRADESH,Wheat,2250.0,2375.0,2350.0
2023-07-31,Panch Mahals,GUJARAT,Wheat,2000.0,2150.0,2075.0
2023-11-26,Barddhaman ,WEST BENGAL,Rice,3300.0,3350.0,3350.0
2023-10-31,Udham Singh Nagar,UTTARAKHAND,Rice,2700.0,7400.0,3100.0
2023-06-19,Ballia,UTTAR PRADESH,Rice,2540.0,2700.0,2610.0
2023-04-24,Firozabad,UTTAR PRADESH,Wheat,2130.0,2150.0,2140.0
2023-12-18,Junagadh,GUJARAT,Wheat,2500.0,3035.0,2700.0
2023-12-02,Sitapur,UTTAR PRADESH,Wheat,2400.0,2480.0,2420.0
2023-08-14,Wardha,MAHARASHTRA,Wheat,2250.0,2425.0,2400.0
2023-05-29,Jamnagar,GUJARAT,Wheat,2075.0,2580.0,2327.0
2023-09-01,Alwar,RAJASTHAN,Wheat,2168.0,2278.0,2245.0
2023-07-01,Mahesana,GUJARAT,Wheat,2175.0,2250.0,2200.0
2023-11-15,Chandauli,UTTAR PRADESH,Rice,2665.0,2685.0,2675.0
2023-04-23,Chitrakoot,UTTAR PRADESH,Rice,2300.0,2500.0,2400.0
2023-08-22,Mumbai,MAHARASHTRA,Wheat,2600.0,6000.0,4300.0
2023-03-08,Nashik,MAHARASHTRA,Wheat,2301.0,2301.0,2301.0
2023-05-24,Hardoi,UTTAR PRADESH,Wheat,2150.0,2250.0,2200.0
2023-12-01,West Tripura ,TRIPURA,Rice,3900.0,4000.0,3950.0
2023-09-06,Ghaziabad,UTTAR PRADESH,Wheat,2290.0,2310.0,2300.0
2023-06-16,Osmanabad,MAHARASHTRA,Wheat,2201.0,2500.0,2225.0
2023-07-26,Ashoknagar,MADHYA PRADESH,Wheat,2270.0,2270.0,2270.0
2023-02-03,Jalaun ,UTTAR PRADESH,Wheat,2780.0,2835.0,2820.0
2023-04-22,Kendujhar,ODISHA,Rice,2900.0,3000.0,3000.0
2023-10-10,Chittaurgarh,RAJASTHAN,Wheat,2150.0,2350.0,2250.0
2023-12-01,Harda ,MADHYA PRADESH,Wheat,2325.0,2730.0,2530.0
2023-05-11,Bijnor,UTTAR PRADESH,Rice,2590.0,2790.0,2690.0
2023-05-20,Ganganagar ,RAJASTHAN,Wheat,2055.0,2237.0,2095.0
2023-02-02,Ahmadnagar,MAHARASHTRA,Wheat,2440.0,2440.0,2440.0
2023-04-10,Fatehpur,UTTAR PRADESH,Wheat,2150.0,2190.0,2170.0
2023-08-01,Muzaffarnagar,UTTAR PRADESH,Wheat,2000.0,2250.0,2100.0
2023-03-07,Basti,UTTAR PRADESH,Rice,2565.0,2665.0,2615.0
2023-09-11,Banas Kantha,GUJARAT,Wheat,2275.0,2450.0,2362.5
2023-04-12,Tonk,RAJASTHAN,Wheat,1970.0,2740.0,2355.0
2023-03-24,Allahabad ,UTTAR PRADESH,Rice,2285.0,2465.0,2360.0
2023-05-16,Dhar,MADHYA PRADESH,Wheat,1900.0,2801.0,2320.0
2023-04-09,Barddhaman ,WEST BENGAL,Rice,2650.0,2900.0,2750.0
2023-06-16,Nagpur,MAHARASHTRA,Wheat,2100.0,2286.0,2240.0
2023-03-15,Gandhinagar,GUJARAT,Wheat,2050.0,2250.0,2150.0
2023-03-16,Etawah,UTTAR PRADESH,Rice,2300.0,2500.0,2400.0
2023-02-09,Ahmadnagar,MAHARASHTRA,Rice,1950.0,2040.0,2000.0
2023-06-19,Rajkot,GUJARAT,Wheat,2000.0,2305.0,2175.0
2023-07-24,Shajapur,MADHYA PRADESH,Wheat,2158.0,2650.0,2378.0
2023-04-03,Rae Bareli,UTTAR PRADESH,Wheat,2100.0,2110.0,2105.0
2023-12-01,Amreli,GUJARAT,Wheat,2710.0,2885.0,2805.0
2023-06-12,Guna,MADHYA PRADESH,Wheat,2000.0,2248.0,2185.0
2023-07-24,Sawai Madhopur,RAJASTHAN,Wheat,2119.0,2156.0,2138.0
2023-05-10,Barddhaman ,WEST BENGAL,Rice,2650.0,2750.0,2700.0
2023-09-15,Purba Medinipur,WEST BENGAL,Rice,3700.0,3900.0,3800.0
2023-11-01,Birbhum,WEST BENGAL,Rice,3000.0,3500.0,3300.0
2023-07-02,Kanshiram Nagar,UTTAR PRADESH,Rice,2750.0,3250.0,2950.0
2023-11-06,Pune,MAHARASHTRA,Wheat,4500.0,5200.0,4850.0
2023-06-17,Sant Ravidas Nagar (Bhadohi),UTTAR PRADESH,Wheat,2100.0,2160.0,2130.0
2023-05-22,Baran,RAJASTHAN,Wheat,2125.0,2450.0,2287.0
2023-01-03,Chittaurgarh,RAJASTHAN,Wheat,2600.0,2756.0,2720.0
2023-04-04,Raigarh,MAHARASHTRA,Rice,3000.0,4800.0,3500.0
2023-05-15,Shimoga,KARNATAKA,Rice,2800.0,4500.0,3250.0
2023-05-15,Budaun,UTTAR PRADESH,Wheat,2125.0,2140.0,2125.0
2023-04-17,Shivpuri,MADHYA PRADESH,Wheat,1971.0,2130.0,2051.0
2023-07-17,South Tripura ,TRIPURA,Rice,3350.0,3500.0,3450.0
2023-03-25,Fatehpur,UTTAR PRADESH,Wheat,2210.0,2250.0,2230.0
2023-02-08,Gorakhpur,UTTAR PRADESH,Wheat,2750.0,2780.0,2770.0
2023-04-08,Datia,MADHYA PRADESH,Wheat,1975.0,2050.0,2000.0
2023-03-14,Barddhaman ,WEST BENGAL,Rice,3250.0,3350.0,3300.0
2023-06-18,Alirajpur,MADHYA PRADESH,Wheat,2000.0,2200.0,2130.0
2023-02-17,Rae Bareli,UTTAR PRADESH,Wheat,2450.0,2515.0,2500.0
2023-10-17,Bidar,KARNATAKA,Wheat,2500.0,3500.0,3200.0
2023-08-24,Rajgarh,MADHYA PRADESH,Wheat,2330.0,2505.0,2415.0
2023-10-04,Amreli,GUJARAT,Wheat,2475.0,2735.0,2605.0
2023-01-02,Sehore,MADHYA PRADESH,Wheat,2600.0,2903.0,2650.0
2023-02-14,Thoubal,MANIPUR,Rice,3100.0,3100.0,3100.0
2023-03-21,Mahrajganj,UTTAR PRADESH,Rice,2550.0,2750.0,2640.0
2023-05-25,Wardha,MAHARASHTRA,Wheat,2125.0,2430.0,2350.0
2023-01-19,Balrampur,UTTAR PRADESH,Rice,2450.0,2650.0,2550.0
2023-01-12,Shajapur,MADHYA PRADESH,Wheat,2490.0,2640.0,2544.0
2023-10-04,Tikamgarh,MADHYA PRADESH,Wheat,2200.0,2320.0,2315.0
2023-08-16,Murshidabad ,WEST BENGAL,Rice,3450.0,3600.0,3500.0
2023-01-08,Purba Medinipur,WEST BENGAL,Rice,2600.0,2800.0,2700.0
2023-12-07,Bareilly,UTTAR PRADESH,Rice,2655.0,2695.0,2670.0
2023-05-08,Vidisha,MADHYA PRADESH,Wheat,2125.0,2125.0,2125.0
2023-11-07,Patan  ,GUJARAT,Wheat,2525.0,2850.0,2690.0
2023-02-03,Khandwa (East Nimar),MADHYA PRADESH,Wheat,2321.0,2769.0,2600.0
2023-04-25,Bharatpur,RAJASTHAN,Wheat,2040.0,2100.0,2075.0
2023-01-20,Budaun,UTTAR PRADESH,Wheat,2640.0,2830.0,2670.0
2023-09-15,Jalgaon,MAHARASHTRA,Wheat,2251.0,2500.0,2350.0
2023-05-05,Bankura ,WEST BENGAL,Rice,2900.0,3100.0,3000.0
2023-09-09,Balrampur,UTTAR PRADESH,Wheat,2300.0,2380.0,2350.0
2023-10-08,Dhar,MADHYA PRADESH,Wheat,2550.0,2600.0,2550.0
2023-07-23,Gwalior,MADHYA PRADESH,Wheat,2155.0,2245.0,2210.0
2023-09-02,Shahjahanpur,UTTAR PRADESH,Wheat,2250.0,2450.0,2350.0
2023-02-27,Chhatarpur,MADHYA PRADESH,Wheat,2000.0,2200.0,2100.0
2023-05-30,Hamirpur,UTTAR PRADESH,Rice,2450.0,2600.0,2525.0
2023-10-29,Sultanpur,UTTAR PRADESH,Wheat,2380.0,2450.0,2410.0
2023-05-10,Nadia ,WEST BENGAL,Rice,3900.0,4100.0,4000.0
2023-04-24,Rae Bareli,UTTAR PRADESH,Wheat,2040.0,2125.0,2082.0
2023-09-15,Firozabad,UTTAR PRADESH,Rice,2880.0,2970.0,2930.0
2023-08-07,Unnao,UTTAR PRADESH,Rice,2550.0,2600.0,2580.0
2023-04-05,Murshidabad ,WEST BENGAL,Wheat,2400.0,2500.0,2450.0
2023-04-05,Surendranagar,GUJARAT,Wheat,2500.0,2500.0,2500.0
2023-08-27,Panna,MADHYA PRADESH,Wheat,2125.0,2140.0,2140.0
2023-03-31,Saharanpur,UTTAR PRADESH,Wheat,2240.0,2420.0,2325.0
2023-06-18,Sultanpur,UTTAR PRADESH,Wheat,2310.0,2370.0,2345.0
2023-01-09,Buldana,MAHARASHTRA,Wheat,2570.0,3160.0,2712.0
2023-03-13,Bulandshahr ,UTTAR PRADESH,Rice,2865.0,3070.0,2968.0
2023-03-29,Wardha,MAHARASHTRA,Wheat,2250.0,2540.0,2350.0
2023-06-11,West Tripura ,TRIPURA,Rice,3400.0,3500.0,3450.0
2023-11-06,Baran,RAJASTHAN,Wheat,2440.0,2700.0,2570.0
2023-10-27,Mirzapur,UTTAR PRADESH,Wheat,2325.0,2425.0,2375.0
2023-07-09,Bankura ,WEST BENGAL,Rice,3120.0,3300.0,3220.0
2023-07-07,Baran,RAJASTHAN,Wheat,2190.0,2581.0,2410.0
2023-02-01,Dausa,RAJASTHAN,Wheat,2780.0,2840.0,2810.0
2023-11-01,Dindori ,MADHYA PRADESH,Wheat,2000.0,2200.0,2100.0
2023-10-25,Fatehpur,UTTAR PRADESH,Rice,2650.0,2710.0,2680.0
2023-11-27,Hardwar,UTTARAKHAND,Wheat,2125.0,2200.0,2150.0
2023-05-21,Kannauj,UTTAR PRADESH,Wheat,2000.0,2200.0,2150.0
2023-06-08,Jabalpur,MADHYA PRADESH,Wheat,2120.0,2300.0,2245.0
2023-10-10,Gandhinagar,GUJARAT,Wheat,2400.0,2635.0,2525.0
2023-02-27,Muzaffarnagar,UTTAR PRADESH,Wheat,2250.0,2320.0,2300.0
2023-04-30,Barddhaman ,WEST BENGAL,Rice,3900.0,3950.0,3950.0
2023-11-18,Patan  ,GUJARAT,Wheat,2500.0,2950.0,2725.0
2023-10-26,Bara Banki,UTTAR PRADESH,Wheat,2300.0,2400.0,2350.0
2023-04-07,Shivpuri,MADHYA PRADESH,Wheat,1925.0,1975.0,1950.0
2023-10-02,Mathura,UTTAR PRADESH,Rice,2720.0,2960.0,2880.0
2023-03-05,Firozabad,UTTAR PRADESH,Rice,2825.0,2925.0,2875.0
2023-06-22,Jaunpur,UTTAR PRADESH,Rice,2600.0,2665.0,2625.0
2023-08-02,Jalgaon,MAHARASHTRA,Wheat,2145.0,2365.0,2270.0
2023-05-03,Nanded,MAHARASHTRA,Wheat,2000.0,2505.0,2252.0
2023-06-27,Junagadh,GUJARAT,Wheat,2025.0,2335.0,2180.0
2023-06-30,Kota,RAJASTHAN,Wheat,2031.0,2475.0,2220.0
2023-08-17,Paschim Medinipur,WEST BENGAL,Rice,3200.0,3400.0,3300.0
2023-02-25,Ratlam,MADHYA PRADESH,Wheat,1951.0,2350.0,2150.0
2023-03-21,Guna,MADHYA PRADESH,Wheat,1980.0,2370.0,2100.0
2023-10-24,Guna,MADHYA PRADESH,Wheat,2308.0,2801.0,2530.0
2023-09-23,Firozabad,UTTAR PRADESH,Wheat,2350.0,2400.0,2375.0
2023-11-06,Farrukhabad,UTTAR PRADESH,Wheat,2400.0,2600.0,2450.0
2023-07-05,Bhavnagar,GUJARAT,Wheat,2240.0,2430.0,2335.0
2023-10-20,Bahraich,UTTAR PRADESH,Rice,2650.0,2710.0,2680.0
2023-04-06,Thane,MAHARASHTRA,Rice,3775.0,3775.0,3775.0
2023-05-26,Ujjain,MADHYA PRADESH,Wheat,1851.0,2500.0,2175.0
2023-01-27,Gadag,KARNATAKA,Wheat,1671.0,4515.0,2275.0
2023-12-26,Khargone (West Nimar),MADHYA PRADESH,Wheat,2460.0,2750.0,2460.0
2023-01-31,Ratlam,MADHYA PRADESH,Wheat,2550.0,2950.0,2600.0
2023-07-04,Washim,MAHARASHTRA,Wheat,2200.0,2730.0,2300.0
2023-05-12,Shahjahanpur,UTTAR PRADESH,Wheat,2025.0,2225.0,2125.0
2023-08-11,Bilaspur,CHHATTISGARH,Wheat,2220.0,2350.0,2290.0
2023-06-15,Amravati,MAHARASHTRA,Wheat,2145.0,2335.0,2240.0
2023-07-15,Farrukhabad,UTTAR PRADESH,Wheat,2300.0,2320.0,2310.0
2023-05-04,Sabar Kantha,GUJARAT,Wheat,2100.0,2550.0,2325.0
2023-11-04,Ballia,UTTAR PRADESH,Wheat,2350.0,2400.0,2375.0
2023-01-16,Mandsaur,MADHYA PRADESH,Wheat,1950.0,2450.0,2210.0
2023-12-06,Mayurbhanj,ODISHA,Rice,2800.0,3100.0,2800.0
2023-07-12,Dhar,MADHYA PRADESH,Wheat,2308.0,2600.0,2450.0
2023-04-29,Mirzapur,UTTAR PRADESH,Rice,2500.0,2575.0,2530.0
2023-11-30,Raigarh,MAHARASHTRA,Rice,1000.0,1500.0,1200.0
2023-04-25,Firozabad,UTTAR PRADESH,Rice,2850.0,3050.0,2950.0
2023-02-13,Dhule,MAHARASHTRA,Wheat,2300.0,3000.0,2770.0
2023-04-16,Budaun,UTTAR PRADESH,Wheat,2128.0,2145.0,2135.0
2023-04-28,Ghaziabad,UTTAR PRADESH,Wheat,2150.0,2170.0,2160.0
2023-02-04,Pune,MAHARASHTRA,Wheat,4500.0,5000.0,4750.0
2023-04-13,Wardha,MAHARASHTRA,Wheat,2235.0,2235.0,2235.0
2023-04-19,Shivpuri,MADHYA PRADESH,Wheat,1930.0,2030.0,1955.0
2023-04-24,Rampur,UTTAR PRADESH,Wheat,2130.0,2170.0,2150.0
2023-09-20,Gandhinagar,GUJARAT,Wheat,2175.0,2350.0,2262.0
2023-07-15,Chittaurgarh,RAJASTHAN,Wheat,2101.0,2621.0,2450.0
2023-12-21,Bareilly,UTTAR PRADESH,Rice,2750.0,2825.0,2790.0
2023-06-11,Banda,UTTAR PRADESH,Rice,2400.0,2500.0,2460.0
2023-03-06,Mathura,UTTAR PRADESH,Wheat,2120.0,2170.0,2150.0
2023-05-23,Rajkot,GUJARAT,Wheat,1900.0,2275.0,2125.0
2023-07-07,Champawat,UTTARAKHAND,Rice,2750.0,2750.0,2750.0
2023-01-21,Banas Kantha,GUJARAT,Wheat,3030.0,3030.0,3030.0
2023-04-10,Rae Bareli,UTTAR PRADESH,Rice,2515.0,2575.0,2550.0
2023-07-05,Hardoi,UTTAR PRADESH,Wheat,2230.0,2300.0,2260.0
2023-04-29,Mahoba,UTTAR PRADESH,Wheat,2130.0,2150.0,2140.0
2023-07-21,Shivpuri,MADHYA PRADESH,Wheat,2125.0,2125.0,2125.0
2023-10-31,Barwani ,MADHYA PRADESH,Wheat,2240.0,2401.0,2360.0
2023-06-19,Morena,MADHYA PRADESH,Wheat,2167.0,2212.0,2180.0
2023-01-07,Shivpuri,MADHYA PRADESH,Wheat,2525.0,2525.0,2525.0
2023-05-12,North Tripura,TRIPURA,Rice,2800.0,3200.0,3000.0
2023-05-30,Mayurbhanj,ODISHA,Rice,3100.0,3300.0,3200.0
2023-08-08,Purba Medinipur,WEST BENGAL,Rice,3800.0,4000.0,3900.0
2023-07-22,Gandhinagar,GUJARAT,Wheat,2225.0,2375.0,2300.0
2023-12-29,Wardha,MAHARASHTRA,Wheat,2400.0,2400.0,2400.0
2023-12-31,Tikamgarh,MADHYA PRADESH,Wheat,2290.0,2350.0,2340.0
2023-10-13,Sehore,MADHYA PRADESH,Wheat,2500.0,3001.0,2886.0
2023-06-10,Barddhaman ,WEST BENGAL,Rice,2900.0,3000.0,2950.0
2023-11-09,Amreli,GUJARAT,Wheat,2285.0,2970.0,2628.0
2023-04-25,Bhavnagar,GUJARAT,Wheat,1950.0,3150.0,2550.0
2023-08-18,Bhopal,MADHYA PRADESH,Wheat,2310.0,2372.0,2330.0
2023-01-21,Bulandshahr ,UTTAR PRADESH,Wheat,2800.0,2875.0,2850.0
2023-07-21,Panna,MADHYA PRADESH,Wheat,2125.0,2220.0,2210.0
2023-07-14,Rampur,UTTAR PRADESH,Wheat,2275.0,2375.0,2325.0
2023-06-12,Hanumangarh,RAJASTHAN,Wheat,2140.0,2200.0,2180.0
2023-10-13,Jalaun ,UTTAR PRADESH,Wheat,2300.0,2400.0,2345.0
2023-03-22,Chhatarpur,MADHYA PRADESH,Wheat,2200.0,2300.0,2250.0
2023-01-01,Guna,MADHYA PRADESH,Wheat,2450.0,2450.0,2450.0
2023-06-05,Jalgaon,MAHARASHTRA,Wheat,2000.0,2150.0,2100.0
2023-04-30,Jhansi,UTTAR PRADESH,Wheat,2125.0,2140.0,2125.0
2023-11-16,Farrukhabad,UTTAR PRADESH,Wheat,2560.0,2580.0,2570.0
2023-08-26,Fatehpur,UTTAR PRADESH,Rice,2430.0,2650.0,2560.0
2023-08-18,Indore,MADHYA PRADESH,Wheat,2370.0,2875.0,2571.0
2023-09-01,Thane,MAHARASHTRA,Rice,4605.0,4605.0,4605.0
2023-06-04,Puruliya,WEST BENGAL,Rice,3000.0,3500.0,3200.0
2023-12-04,Sangli,MAHARASHTRA,Wheat,2560.0,2940.0,2750.0
2023-05-17,Shimoga,KARNATAKA,Rice,1900.0,2700.0,2300.0
2023-05-29,Paschim Medinipur,WEST BENGAL,Rice,4400.0,4600.0,4500.0
2023-10-28,Balrampur,UTTAR PRADESH,Rice,2250.0,2425.0,2300.0
2023-06-14,Bharatpur,RAJASTHAN,Wheat,2135.0,2210.0,2140.0
2023-05-30,Maldah ,WEST BENGAL,Rice,3600.0,3800.0,3700.0
2023-04-25,Aurangabad,MAHARASHTRA,Wheat,2075.0,2868.0,2200.0
2023-10-02,Hardoi,UTTAR PRADESH,Rice,2590.0,2670.0,2630.0
2023-02-17,Amreli,GUJARAT,Wheat,2160.0,2905.0,2580.0
2023-08-31,Thoubal,MANIPUR,Rice,4500.0,4500.0,4500.0
2023-10-20,Jalaun ,UTTAR PRADESH,Wheat,2400.0,2460.0,2430.0
2023-01-22,Tikamgarh,MADHYA PRADESH,Wheat,2500.0,2590.0,2540.0
2023-02-17,Chandauli,UTTAR PRADESH,Rice,2575.0,2775.0,2675.0
2023-11-20,Pune,MAHARASHTRA,Wheat,1800.0,2490.0,2475.0
2023-06-21,Rajgarh,MADHYA PRADESH,Wheat,2090.0,2398.0,2250.0
2023-02-16,Kaushambi,UTTAR PRADESH,Wheat,2400.0,2530.0,2490.0
2023-04-06,Kaushambi,UTTAR PRADESH,Wheat,2100.0,2250.0,2180.0
2023-08-19,Harda ,MADHYA PRADESH,Wheat,2249.0,2425.0,2390.0
2023-05-27,South West,NCT OF DELHI,Wheat,2400.0,2640.0,2640.0
2023-12-07,Dohad  ,GUJARAT,Wheat,2150.0,2320.0,2230.0
2023-01-31,Jamnagar,GUJARAT,Wheat,2680.0,3050.0,2865.0
2023-04-10,Mandsaur,MADHYA PRADESH,Wheat,1900.0,2102.0,2000.0
